External_ID,contents
rec_05_audio_12,"জ্ঞোন্স্ট্রেস্ট্রেনিয়া-পরমহারে, তিনি আদি এক মাসরে হয়েকে, হয়েকেরা দিয়ে আতার টান্ডা হিতো, তিনি নাবার এই বোধ মাধত্রাহিকে রক্ষেণ, হযেকে হযেকে আতা হাটটিচাঁড়, কামহার হযেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেইকেইকেইেইব"
rec_05_audio_13,প্রতিশ্র ঘরোয়াত্তে। মুড়হ্মিকৃতা বইদেন তুমলোর সৈয়কেটার মেঝে ইহন। আমির তৈশীয়ান মুহিজনে একটা বর্ত যাখা রেছে।
rec_05_audio_14,এই লিলায় করতোই তৈরি আয়!
rec_05_audio_15,"বিশ্ববিদ্যালয়ে আসল চিহ্নান্ড, তাঁচি একটা অঞ্চলও রামীন আছি করামীন্ট জিনি। যখন একবরে গেছি এগিয়া পরিয়মে বেশ চলছে, যেকলে মোনে হয়ে যে পড়ে।"
rec_05_audio_16,"জেনারেল, লন্ডনের কিতা, দুশোনিয় মানে কী ব্যাসার্ত আগে, যা আমহাত্মরা তুমিয়তে মনোরালোয়া গাইছাতে, তুমিয়তে পরবর্তমীয়, জেরমি নম্যান, এবারা বেশিনা এক বছর আকির্ভূমার তোহন কিরোম গেছেম।"
rec_05_audio_17," নাস, দারীলিক রঙ্টিক নাস ইহুদীদের পোশাগ স্বার স্বার তৈরাতে মুসলনের পুরসেকো না, স্বার, পেন্টাইটি থেকীতা বায় তেকীতা হবেন? আমিবু ফৈলা ফসচলিলিলা আমিবু ফৈনা, যোনিতে মাঝতে তিনিনিত্ব লক্ষারেত্বিত্বই করবায় দাকরীদ্য।"
rec_05_audio_18,"যুমিত আরও আক্তিকে খরলারত, যে আরানলয় স্বীকৃত না, যে বেড়া আতে জারালুই, যা মারাদা হালেন, বাদলের হিসা ফ্রদান, যেবারা ইহীরূম বেশ পুষ্কিতা।া।আমিত সবসময় নোরমাল, গেয়মানুস প্রসিক্ষিত করতাম।াম।ই এদেরবামীত্রহী করামাদট করামাদট করামাদাদাদ�"
rec_05_audio_19,"আমের তুমার শুরুয়ে ব্যাস হবি, যেসা-নির্দীহের নামের একটি কারাড়ে বেশি পড়ুতে হয়বারে এবং খুবন কে অবস্থা।স্থা খুবন থুন্তু দিয়েছে এর লোক চিকাচা, আমির্ডিকাচি এবার কেথিতে, ত্বিনিউটিকাচ, এবার আদোনিক কেছে, অনেযোনিক ইকবারে।"
rec_05_audio_2,"পরাতার দাম তে আমাই তেরও, যেমনই ওই দান্দা দেওত না, দান্দাজনা-আনকে তা করছেন মেনা।"
rec_05_audio_20,"বইদে যে পেনা শুরুর থেকে নিরোং, যিনি, মিরা একটে খুব খরাফ লাগে, ছেন স্থান্তকে লতে দেখেন হয়েছেন।টে, মনা করার করা করা করা করা করা আইছে।"
rec_05_audio_21,"ফরাকটি কাছে কিন্তু একাড়া তো, এয়স্তাহ অবস্থা দুই দেখনা ভফিদ ব্যঙ্গে হন হরসে এবা হয়ে হন ফরতো হয়ে খাস ফর তাছে বাংলি অবস্থা তৈর তৈর হয়ে অবস্থা চাড় চাড় করা করা।"
