,External_ID,Contents
55,rec_06_audio_58.wav,য়ঘaঃড়pঅঙঘফড়lড়॥ইদউঅঝঅ‚aড়ইlড়ছফঁফড়ঙড়॥ইংঘঅঊlড়ঙঅ‚ফড় ঁঃদ‚‚ড়lউধlইই‚ফউঅঝফlড়ঘফঙlড়ঁফ—ঁঝpaড়ইৎবড়ঙউফড়ৈধদুড় অআয়নঅড়য়অড়॥উড়  অঁঅড়ঘগঁফlদ‚অয়য‚ড়ৈlড়॥ইগবঊজঁ গদয়ইৰঁ ৰউদট‚oগঅঅঁড়ঊঅঁউনঅউড়সুঅড়yগঅৈঅ়অয়নড়yদঝউদয়ঊঘড়ঘঅয়নঅগঅড় উটফ‚ঁঅড়ঁঁউ।ড়
56,rec_06_audio_65.wav,lঅঙঊঘঅড়‚alaড়ঊpদউজড়ঊঅউফড়ঘঅপঅlফড়পফlড়‚অউঁঁজগদয়lঅয়ন॥ঝla‚ঘযঊৈঅঘlফড়ঝlঝঅৈয‚‚উaড়উড়‚অউঅড়ঘঅউঅড়উঅড়উফয়নহফড়॥pজড়lফয়নঅড়পঅ‚ফড়য়lদ‚lড়ঁoগফlড়ইaগদয়অ‚ড়la‚অড়ঁউফঁজগ।ড়
57,rec_06_audio_54.wav,আ‚অড়ঙয়নফহফগফlইঊড়ইঅউaঝফঊঁড়ইগঅপন‚lদয়অ‚অফড়ঃজউ ুউঁড়ঊঊজগaড় অঃঅড়॥ঙঃদ‚ঁফঅফড়ঙlফড়াঊঅঘঅড়পঅlইঁড়ইঅউঁড় জথফধুযউড়ঊঃদ‚ড়ঃদ‚অড়্অয়lফউড়গঅপফঊঅউড়y‚ঊফড়ঊaঝঝঅগফড়‚lবড়ইঅগঅড়ঘজঁফুড়ুঅlফউড়আঊঅঁড়ৈঅড়ইায়নঅউড়ইগড়াড়ইবঁ়ঊফড়ঁগউঊড়lফগঅড়lalদlঘয ড়ঁউফ।ড়
58,rec_06_audio_64.wav,স ঁ‚a ‚ফড়lঙঅইঝদউযড়ঊফউফড়ঙঊবইঅlয়‚অ‚অঊগড়ঝফগঅ॥—ও অlফঃlদঘযই lঙঘফউইঅউড়ঘঅউড়ঘফাপঅগড়গদয়গড়ঃউগড়উফগআয়নড়‚অউইঅউঅড়‚oউaড়ঝঅগঅঊঅlড়ঊফয়নঅঙঘঅড়়ঙঅlড়ঃঅঝঅউড়ইঅগaয়নঅউফড়পউ‚aগদগঅ a‚অইঁফllফগফনঅয়ঘঅড়ফঁজঅড়‚অঁড়ইফয়নফউড়পlদয়অ‚উফউড়ড়ঝ —l‚খ‚lপউদৎঅ‚অড়হগয়নফ।ড়
59,rec_06_audio_57.wav,উযlদ‚ড়ঘaউদ‚আড়॥হফড়lঙঅঘফড়সঁফউড়ঘখ‚দয়ঊ‚‚‚ড়ঁউ‚ড়ঁaনফ উplদয়ড়ইঅআঝফ‚ফউড়lঅাঊউ‚জঊaঘদয়যড়ঘফায়নঅপফগঅটড়ঁlঅয়ব‚llaউগঃছঅঙঙaড় দউঙউঃফ়lঙ‚aড়সৈlগনইঘদঘফউড়ইঅআlফুঅইঘঅইফড়ঘaয়নঅlপউড়য়জপদ aড়য়ব ঘlঅড়য়নঅইl‚‚অুaঁ‚‚উaড়॥হঅফড়ঝইঅঁঅউড়ঙজঁঘড়ঙয়নহফড়ঝফগগঅঙযড়ইllaঙউ।ড়
60,rec_06_audio_63.wav,জউ জউঃউঙধড় ঁটজlঙঅুফড়ঙlঘঅlফউঊঅঊঅ‚ৎড় অগফড়pজআড়া‚ফইজ়ফনফঁড়ঊহউাড় দউয়নফড়ঘফহফড়য়ৈফ॥ঙঅড়ঊঃউড়ুঅইঘযড়াড়॥আগগআড়াগঅঙড়ঘaঃlঅইড়‚ড়॥ঃঅয়নফঙ‚ড়ঙঅlউlড় অথড়ঁউঅয়নড়yগঅউড়ঊ‚য়ফড়॥ঘঅগ‚ফউড়ঁঅউঊঅড়ঘজআড়ঊহউড়॥উঅনঊঃউড়য়অ‚অড়নঁুঅ।ড়
61,rec_06_audio_61.wav,উঊঘঅড়‚ফড়ঝগঅlবউঝlগফড়ৰlদঊঙয়অঘফউড় দউ়ফla‚ড়গঅঁড়aয়নঅড়ঃঅঃফড়সুফড়ঁফগফপজইফউড়ৈজঊঊঁঁঘ‚ফুড়ইঘদয়ড়ঁখ‚aঁ‚ইঅগঅউজগঊঅড় ঘদpফউফড়ঃঊড়অঁঝযঊlঅড়ঁঘal lপঅড়অঙঙlঘlঅlড়l গপফঅউড় বউড়ঁউ‚ফাlড়ঊগঅঊগঅড়ইঅঁঁইৎড়ঙফlনফড় অউ গঅড়বlড়ঁঊ্উযড়‚উফআড়হফ উ‚ফঙঅlঅনঊঙউa‚ড়উঅঃ‚aয়নঅlঅহaগ।ড়
62,rec_06_audio_59.wav,ঙঅয়ফড়lঅফড়ঙঃঅpইড়ইউঅঘয়নহফউড়ঃজআপঘalউঅইঅlগঊ‚ঙঊঅড়ঃজঁঅঝফনড়গায়নঅড়lঅয়নপpঅগঅড়॥টlড়lঅlঅড়‚ফঙঅঙযউ‚ফথঊঅউঅড় দয়অগঅঁড়lঅঊঅlগফঊঊঅংঅউড়ঙউঝযড় উঊঅপজlঅড়lউদইফউফউড়ঙঙঅ ফড়ঙঅঁজইড়ঊঅগঅঘa‚ড়অ—ঁa‚ড়ঃখঃaঊ।ড়
63,rec_06_audio_52.wav,ছঃঅঊফউড়॥ঁদয়ই‚ড়ইঅগঅড়ফpড়য়গঅআগফৈড়পজউবগঅপফড়ফহফড়॥ইউ‚ইড়ঙ়অফপউবঃঝযঊlড়ৈঅয়ন‚অড়ইৰগইlবুড়ঙl‚অঊফউড়llদয়ড়ঙঅয়নযড়—lজঃফউঊউফউড় অঁঅড়অlড়lড়গগঅঁa‚ফড়ঙঅইউঅ‚ড়পগফড়yইদঊঅlজড়ঃঅৈফ‚ড়ইঙoগগঅড়গফৈফঁড়yড়ঊয়নঃড়ঁঅগইৰগদয়ফড়ঁউড়়জগঅয়নঁফড়ৈঅlড়উফ উফড়ঝফনlড়ঃঁদয়ঁড়ঊঅlউয‚ফড়॥ঊউড়lজড়ঁউঅঙ়aগঊa।ড়
64,rec_06_audio_53.wav,উlদlফড়ইpঅয়নফউড়ঁৎড়়অaউহaগড় ঁঊথড় উ‚খ‚ঙঅlaগ—গaফঁড়ইঅঅড়॥গয়অlড়ঙঅঙয‚অউঅড়ঊঅৎa‚ড় ড়ঁয়নlঅlড়ঁয়ফহফগফড়ঁগফপউড়॥ইড়ঙঅআয়নlঅড়়ফlদং‚ড়পগঅড়ঙঅ‚ফড়য়অ‚ড়॥ইউড়y ফ‚অউড়lঅআ‚ফড়ylদয়ড় ঃlদlড় ণউফড়yইঅঁফউড়ঙ ড়ঙঅয়ফপফড়উঅগড়সৈড়laঝবউড়পগউফড়॥ড়ylদlফয়অড়ঙঅাl।ড়
65,rec_06_audio_68.wav,ইঅপয়নlঅঙউaড়ঁaথঊড়আঝaয়নফড়॥অগঅহফড়॥ড়পআড়গয়নউফড়ঃঅু্অউড়ঊঅঊজড়ঊথঊউথদo‚যউফড়ypযlড়গয়ঙaয়ন‚অড়গঅৈaড়lঅড়laঝড়la‚ফড়ঙঅlঁউ‚lফড়টঅঊফড়সৈঅlফড়সlড়॥আlaঝঅউফউড়— দগয়নফংইaঝঅড় অ‚দয়ফ‚অড়গয়ঙaগঅউফlড়ঊঅঁগড়সঘফহফইউaঊড়ঊুজউদঊগনঅড়ঙঅlউফড় ফয়নঅঊড়ঃঅছফড়‚ঁlদঊড়॥ঙaগফউড়—নড়lইনফৃবগঅগয়নফউঅঙআlঅ।ড়
66,rec_06_audio_67.wav,ঊণংঅড়ঙ‚ড়ঊঅগাlঅকঙঅঘযয়ানড়ৈদধয়ন‚অড়ঃঅআআঃফড়গফপফড়ঙo‚ড়টঅগড়—গঊঅপউঊঅংনaউড়‚অঁ‚ফড়য়অয়নড়lঅ।ড়
67,rec_06_small_audio_0.wav,ঘগয়নঅগজয়নফঘফড়ঃaঊঅউ‚অlইa‚aগঅঊঃদ‚lড়॥য়নউফঘদ‚ঊঊদঊঝঅড় অ‚দউaৎlঅড়পaঙঅড়‚য়lঘড়গয়অইaগঅড়॥পঘগফউদয়ড়ঙঅগঘগফ।ড়
68,rec_07_audio_2.wav,ঙঃদ‚ফঊ‚ঊঘফউড়ুফঃদুফড়ঙoa‚অউঙড়ইঅইঅড়॥pদpজইঅড় অগজঘড়ঘa‚ফইpঁaড়পংড়গঁ।ড়
69,rec_07_audio_16.wav,ঘদয়পজথড় জউঊঅঊঅঙaঘসংজআড়ইঅউদহaগlaইসপaয়নড়ঝlঅড়ইটউঘlগaন।ড়
70,rec_07_audio_0.wav,ৎদlড়ঁগঊঅড়ফঙঅং জউড়পড় দউo জঘদপউড়ঊফাউড়ঁউফসশউজঙঘজঝ‚ফlইড়ঊঅঘঁজধুইaড়ঝফঊlঅড়্অ‚ফউহফগঅড়lঃ‚অlঢফইজইঅআপফড়য়নঅগড়ঊo‚অড়ঙয়নঁফl।ড়
71,rec_07_audio_15.wav,গ‚ঊউইউদঊড়ঊঅউড়ইঅউদঁউৈlঊঁlঊঅঘঝঅঘড়‚জনফড়ঃঅ্ফড়ঃদ‚যয়নাড় অঢlয়নঘফয়নঅন‚।ড়
72,rec_07_audio_13.wav,ঁগইইআউঘ lইফড়সঁঊঅঊগটউজদঝগঅ ড়॥গঅঘফউড়ইইফউঅলদপনড় উঅইগগফউ।ড়
73,rec_07_audio_1.wav,‚অঊঅড়ঘফlফড়ঙজউঊফউড়ঃদুফড়ঙড়ঁয়নফা‚উঅড়টঅআজড়টফগaউদ‚ঊদয়়উড় ড়ঙগঅউঅড়॥ঝঅড়॥়ফড়ঁউ‚ফঁফa॥ঁঅনড়য়ঊয়অঁঁঅড়ঃদ‚ফড়ড়ঁউইইগড়ঁইঅplড়— ঙউুফড়ঊঅয়য়নফড়ঙঅগফড়অগঁউড় অায়নঅয়নড়টlদৎড়ঙায়নঅড়সঁaa।ড়
74,rec_07_audio_14.wav,॥উবঁঅগড়ঊ অউড় ফ ফড় দউpজইp গঅউগ॥ইউনঘফড়lঅউযঁlয়অড়াআড়উঃদ  দউইঅড়ঁগফৈফড়ঊঅঢউঅড়‚alঙ ইaঊঅপঁ
75,rec_07_audio_4.wav,উড় ঁজড়ঊঅআঊঃঅনড়সঘফ—গদগফৈফ নড়—ঘদয়অইড়ঙঅpঙড়ঘlদয়ড়ইঅইaড়গইউঁইঅদুজঅগফঝঊঅআড়্খ‚aউাড়ড়উঝয়নঅউড় অইড়ঙাড়॥ঊlড়য়জঘদpঅইয়নড়পদউঊঅঝঅড়—lউউদড।ড়
76,rec_07_audio_10.wav,পaংaয়নঅইগৈফউফড়‚অউপঅলদপঅগফউছফগড় উয়াড়yplফড়ঁবইড়—‚দ‚ঙড়থজগড়ায়নঅঝফউড়ইঅlজধদুঅড় উঊড়আইঅlড়্দঅগড়—‚ঊঅউড়ঁজউবঁঅ উয়বড়ঁদধইঃl।ড়
77,rec_07_audio_8.wav,ঁগসউঅড়l‚উফড়ইঅছ—গদইড়ঊ‚ইঅlজড়॥ঊঅpঅউaঁড়ঝঅগ‚অনফঁফড়ঁ‚গঅড়ylজঘফ‚ফড় অনঅড়॥গফড়ঊaঊllঘড়ঊয়অ্গফউড়ঘফঙঅউড়ঊউদধ ড়ঁগইঅlজড়স—ll‚ঁঁঁউউজঘফউড়ঊঅগড়ঘফহফড়ঊঅউটইড়lফপফ ব।ড়
78,rec_07_audio_7.wav,ঙঊaড়yll lদইউড়‚অউড়‚a্অউফড়ঝজপড়ঘউ্উড় অউ উফlaউফlফড়ড়yঊগঙউযড়ঁঅউঅড়ঝঅগজগদগঅঊঘঅlদড়ঝaউঅঊঘফড়ঝযণপঅনড়হবগপৎপইঊঅ—উ।ড়
79,rec_07_audio_11.wav,‚অউঅড় উঊগড়ঊযঘaয়নঅগগফৈফড়ঊজগইড়ঙঃদফড়ইঅ lঊউ‚ফlগফপযড়ইঅহফ য়ন্ঁদ‚ঊউদ‚ড় অঁড় অয়নফগফড়উঅঃঁগঅঊ—ইয়নঙaড়ঝফইফগড়সঊlফঊঅপঅ ঃদজঊ‚উড়ঘফায়নঅড়ঙগড়য়অড়অনঝঅগফড়অদঁ।ড়
80,rec_07_audio_12.wav,ঊউঊনড়ঙঅঘaড়ylজউয—পঝুজইউaড় ঊনড় উaয়ন —ঘপঅউড়উপ‚‚॥য়নউঅড়ঘউছঅগ।ড়
81,rec_07_audio_5.wav,—aপঙড়পঊজউড়ঝদয়ঊlড়পয়নফউড়গবঅlড়y‚অpউড় হইড়সউফড়॥ঁগঅগঅসঁুঅপফস‚‚ aঊaঊllড়ঙইaঢৎড়ঁ‚জড়সআড়ুঝaগড় ফপa।ড়
82,rec_07_audio_9.wav,থঁদ‚উড়ঊউফড়॥ঊকড়পapঅায়নঅয়নড়ঝঅউউ জইঊয়ফড়পফগফঊফড়‚জইউন‚ঝ‚ফড়lইগঊঅড়yঃদ উদ‚সউজaড়ঊঅাড়ঊফংফউড়ঊঅগফউyই জউঊঁঅঊউঁ‚ঁঃইlড়ঁaউজঊঅড়ঙগaঊফৈজ।ড়
83,rec_07_audio_3.wav,ঊ—ও উদইড়yঊঃদ‚ড়—‚ফুয়অ অুaংঅড়ঘফগফউড়সঘফথড় উaঘঅঘফউড়গঅনগঅফ‚ঃঁজ‚ড়ঁইl ঁদউড়॥ঘদয়অগনফড়জগ।ড়
84,rec_07_audio_6.wav,‚অউঅড়ছঁড়ঃড়পউঊউপ‚গঅউ‚ফড়yপগইa‚প‚॥আঁজlড়ঘজaগড়lয়নড়পায়নঅড়॥আউযড়াড়ঘজপজইঊ‚l অহঅঘaগব ড।ড়
85,rec_07_audio_21.wav,উaয়নঅউড়ঊaঝয়নটঅড় উদpঅইঅয়নড়উঙlড়ঙঅায়নঅয়নফঝঊaথড়সঊlড়॥আঃlড়॥আঃফআড়ফইইlঅঁlদঝaয়নপড় ঘফড়॥ঝlড়ঁজড় দয়অঁ্ফগঅউড়—‚ঁড়ছফঁlঅড়॥ঙঅ‚অগফউড়yঘদpঅ ইঅপগঅঁবlউড়ঊঅকগঅঘড়টড়‚অlপজউদইঅঘঅগড়ঃউইফঅঙa‚দয়অঁঅগফড়ঁফপ‚অl ঃঁ‚ঁ‚।ড়
86,rec_07_audio_25.wav,lঅইঝযগঅউঁpইযlড়॥ঁঅlঁউফঅঘড়ঊaটঁদঁড়ঁঅু ড়lঅড়aগঅংড়টজউগaনড় উঅঁa॥য়নড়ঁঁlঅুঅউ‚অইজগ lজউঅlঅড় o জড়ঙঅইaড়উঅlঅঘবlঅগঅঁ‚অড়ঁঅউঁউlঅড়উ‚উইগ‚lঅইaগঅড়হগ‚উউ।ড়
87,rec_07_audio_22.wav,উফড়উড়yউঁথ‚ইজইঅউফড়॥হড়ঁউ‚অঁঅড়ঁটঅlদ‚ঊফড় উ উড়ঃঅঘঅlঝবlড়উদ‚উঅড়ঁদউজlঅগঅপউঁফ ঘইড়ঘঅlঅড়lঅড়উপlদpঅড়‚গঅড়থ্lঅইযগঅঅউজড় উয়পঅউড়ঃlঁদগঅইড়্ফঁlড়থoগaইঅঁউফlla।ড়
88,rec_07_audio_24.wav,উaয়অড়lঅড়ঊগঅঙঅlড়উদঘয়ন‚ঊঅড়‚অউঅড়‚অlড়ঊoগড়ঊগঅআ ঁঁউফইঅড়‚অঁফড়ঁজইফউড়ডগalড়্জুউইঅlযনফড়উ॥pঅlয়অড়॥পঅ‚lঅইড়laয়ই‚য।ড়
89,rec_07_audio_20.wav,ইaড়ঁoঃaঊlগঁফ‚‚গড়‚জ—ঘpজ্পঊalঊঅঘফড়॥ই়ফড়ুaউড়ঊফুaড়ইফুফড়yরদঝ‚aঁড়ঝঅগঅউঅড় অঝড়ঁঘঘফlড়ই‚ য়নউড় aউদপড়ঊউয়অাড়ঃজড় নথ জঝউড়—‚দpউউআড়ঃফঊআড়ছুইঅয়নড়ঝইaঁঅড়ঙঅগনযড়ঙaঃaঊফড় উইlঅআয়নঅঘ।ড়
90,rec_07_audio_19.wav,‚alaঅগফড়aধ‚যড়ঁউঅ ফঁ॥ইঅপজlউড় উঊঅlড়ছঅউঅড়্অআঊঅউড়পজউগড় উllঅlঅaউদটউaঁড় উফ‚ফড়হaইঅইa‚অড়ঁঅগlড়উায়নঅঘড়ায়অpজl‚ড়ঙঢফড়ইঅড়॥lদpবlঅ্ঃঅঊঅউসঁফড়উঘpগড়ইফঘদউঊফড়সুঅড়ঙঊফআড়্দউaয়নফউড়ঘফpগড়pউঅড় জউদউঅড়য় aয়নঅড় উইঁফঊবড়ঊaথথঅউহaগঅঘউফআথফড়সুফনফইঘaথঅড়াঙপঙফড়়অইঅড়‚অউড়ইlদয়ড়বৎঅড়ঙয়নফড়পঅইaড়্অঙয়নঅইঅlফউড়ফড়দ lড়ইঅনড়lঅআ।ড়
91,rec_07_audio_26.wav,pllফড়yটalধদধগঅ॥গঁঅll॥॥॥গঅঘফlঅইগগঅঁউঁঁlঊইpউবড়টঅথঅড়ইজগফড়—lদpঙৎড় বউড়ইঅআুউড় উaঊঅউড় উaঊঅঁlঅ্উগ উইঅড়হঅফড়‚অউড়ঃৈঅlড়‚অউঅড়‚অউউlযড়lঅঘদয়ড়টঅঊফসগনঅউগl।ড়
92,rec_07_audio_18.wav,ঊৈlঘফড়‚alaড়yঙlঅইঅউalঅফ অগঅঙaড়য়অঘদয়অড়ঃঃঅয়নaয়অ‚ড়পউঅউপ‚ড়ঃaঊঅপড়ylড়॥য়নরঝঅউ উঅগফ্aফড়ঊগজঘ॥লদঅ ফথফড়ঙঊঅঘড়ঁদউaঁড় অঢড় য়অগইaঙযড়ঙয়নফড়য়aউড়ইঅপফড়ঙঅ‚lঅইজধুaড়॥নaঅplঅইফৈa‚অড়উঅপঅইlদঘইl।ড়
93,rec_07_audio_17.wav,‚ড়—়দ়উড়ঘফথদ‚যড় হlফপঅ ঃ‚অlaড়ঃজউঅড়lগড়lঁগঅউড় য়নঃaগড়॥গঅঘউঅ ঝঅউড় উঝ‚অগযlaঊঅআaউফড়ঊঝড় উড়ছlড় a়নঅড়পফহফড়া‚ঃইঅপফড়ঙঃফউফ উঅ‚অহlঅড়ঘফৈড়॥lযড়॥laড়টড়টউড়উ অ়অগয়অড় অlংঅঅড়টজlaয়নঅআড়গঅঃফঁঊঅlফড়‚alaড়॥গঅউড়টঅকঁঅঊধদুaউড়উঁছউড়ংaঘউপউঁ উথড়ইঅঝalউফঃদুড়ঁউদইপউফউড়ঙ জঁড়্জগদপৈগঅনঃজউয়অ‚উ।ড়
94,rec_07_audio_23.wav,ঁউগঅlযড়ইlঅইঃগঅইউগঅউড় উ‚ঁ ৎউ‚অড়ুঅঁঅড়ঁউড়ঝaগউদপড়ylফইড়ঘইড়ঘফাঊঅ‚অইগড়ইউফl‚।ড়
95,rec_07_small_audio_0.wav,ফঃড়lঅ অউড় জউড়ঙউড়ঁজইঅড়সঝফlড়॥ড়॥য়নফঃঅছফঁড়ঊঅংনফড়ঊঅংaa উয়ব‚ ড়॥ঊaয়অড়lআঝঅlড়আুaড়॥ঁগঅঊl‚ফড়lঅইঅগঅ।ড়
96,rec_08_audio_1.wav,l‚ঊঅঊl‚ড়্অআায়নlaড়ঃদঁজগ॥ড়ঃগঅআইঅঅড়হঊaড়থউজঘদ‚ফৈড় দউঅ‚aঙaপফঃঁগফঝছঅনইনফড়ঃদঁজুঅড়—‚ অগঙঅঃফজপঅ‚অউড়‚অঃদ‚অইসগফৈlদইpদয়ফইবlড়ঁউফড়lঅয়নড়াগaদড়ঊউড়উঅঃগঅকড়পlহঅআউফড়টৰ়উড়ঘঅইঅড়‚‚জড়ঁaয়নফ দউঅহaড়‚অউইaঁফফড়য়lহaড়্উ‚aড়পlঅইয়নaঁফড়ঊউড়ঃজউউঅঃ‚lpড়ঃটঅউঅঅড়‚অই দউঅইড়ঘa‚দঊড়টঅগফড়হ।ড়
97,rec_08_audio_0.wav,॥়অড়‚ফড়্—‚ফড়ুবইঅউড়ঃজুজড়ঊফগঅঁফড়উঙইঅড়হaগঁফড়ঁদধফ‚ফপa‚অড়ৈুঃগড়॥হঅ‚দয়ড়॥ lফউড়ড়থজুজড়ৈফগঅঁফড়উঙইঅড়হaগড়ঃদঁজগড়ঁগফঝঁফড়উৈইঁঅউহফঊlদpজঊড়॥lদঘগফউড়ঃঅছফ্গঁঅথঁl।ড়
98,rec_08_audio_4.wav,স lফড়ঃদঁজগড়ঁগফড়হঅউঅ‚বড়ইফঊউaড়॥হফড়॥হফঃদঁজগড়ঁগফঝড়হঅগঅড়ইফঊঙযউড়ঁঙজlঁঅlবড়গঅপগঅড়ঙঃড়সগঅৈঅড়ৈফগঅড়ঘজগঅড়ঊlদpফড়ঊঅlদং্অুঅইঅুaড়ঢ়অউড় অঊড়ঊaঊখ‚ড়lঅড়yঊগজউৰ‚ড়lড়পaয়নফগফঘঅউড়ইpদগফইaয়নফউড়ঃইয়নড়ঁফগঅঘজগঁুড়‚ ঁফড়ঊফথড়—ওৈফগঅড়ঘজগঁউ‚অসঃঅউঅড়ঘalড়ৈফগঅড়ঘজগঅড়ঁউদ‚অউড়ঁalদ‚জ।ড়
99,rec_08_audio_5.wav,সঁুঅড়ঃইয়নঝফড়ঘগঅটড়ঝঅয়নঊaঝঅয়নড়গফৈঅউড়়গঅড়ঘজগঅ উযয়নসগফড়ইঅlজধড়ইঅ়জঁউপগ‚অউআড়ইৈlড়ঊaয়বপফড়ঘফৈ‚ইদ উফড়lফউaড়॥অউঅড়য়ফৈঅlবড়ঊoগঅড়ইযগঅইফপa‚ফlঃজউঘঅড়‚জড়ylফঁআইজউঅঃবড়্দংঅঁআড়ইজঊঅয়নঙগবড়পaঅঁফড়সগঅ‚alaড়lফয়ন‚aড়়alদংড়॥পগয়নঅয়নড়ৈঅগ‚অlঝফড়ঃঅউফঊগয়নফড় দয়অংউঁalড়ংঅলড়ঙনড়উয়ন।ড়
100,rec_08_audio_11.wav,থজউজড়ঙগঅপফগড়য়ফড়ৈঅlড়ঘফঁফড়ঃড়ঙঊaঊরদয়ফউড়ঊঅআউঅড়ঁৈজlড়ঙউফগ়aড়lঅ‚aউড়ঊঅঝঁফগ়aুঊইaরদঝউড়ঊঅআউঅউপaয়নপফড়ঝবpঃ‚অইঃদঁaগযড় অআড়ঃদঁজগফড়ুজlঅইঅlড়ঁজগঅ‚aড়বঊঙঊ॥ঘঁঅড় উaড়আড়ঃদঁজগফউড়ুউlঅইlপজগঅউড়ইpদয়ফড়ইaগযউড়্জগড়ংড়ঊড়ঝফড়॥ঊউঅউ ঃaড়্অনগlড়ঙ‚‚ফড় দয়‚উঅড়অৈaউড় অ‚অৈফড়হaগ।ড়
101,rec_08_audio_14.wav,উযংনড়ঃৎঊদউঅঙঅড়ুড়॥ইঅউঘফউড়ৈlঅড়ৈবধদঢজআlদlaড়ঊঅঃঅঁউজবথlড়ঁalড়lঅইৰগড়ঙঅগঅনড়উঅঝaথয়নসুঅড়ঝঅ‚অplঅড়lঅউযড়ঝঅ‚aড়ঝঅ‚দউফউড়ঁধ‚অইঅড়ঁlবড়ঊaথদঊঅঃ‚॥পফড়॥হaড়উঁড়॥পফড়॥হaগড়ৈজঊড়॥ঃaড়॥ইa।ড়
102,rec_08_audio_9.wav,॥ইaড়॥রদঝগফগড়সৈঅগয়নফঃফড়পগঁa দউফঁঅগড়ঘঅই‚ড়॥ড়থঅদউফউড়ঃউজঁদুড়ঊঅগঅড়॥হফড়পগaাড়ঊঅগঅড়পফগ‚অড়সফইবlবড়ডউবয়ফlড়॥ইঅউalঅড়ঊগaড়ঙঅউঅড়ঙউঅ‚বউঅৈ‚ড়ড়ঁaঁদধফ‚দউড়ঊaথফধঅয়নড়ঊড়lফঁড়ঝঅ‚ঁউফঁফহaylফঝঅউড়‚যaয়নঅঊঅড়ুaুaড়টaাড়॥়়য॥ইঅউড়টঅধঅ‚ড়সঊlড় দউ়বঁঊaড়॥হফ।ড়
103,rec_08_audio_2.wav,pঅআড়ঃদঁবগফগঅন ঘ‚অড়য়অ়দয়ড় অl॥lপজগড়ঃইঅড়্জগড়ঁদগঅঝড়ঁউথ উ়ইড়॥্ঁঅঝড়ঁউহফ‚অায়নঅড়ঁদগঅঝড়ঁউ‚ফড়ylজড়ঃউদঊব়দ়ড়ঊখধদছফঁফড়‚খঃদুফlড়॥উঅঙঅগয্উaঁদফড়ঘaঃaয়নঅউড়সগঅহফসআঁগফঝ॥উড়ঁগফঝড়ঁগফঝড়গঅআড় দউঘদlঅইঅউড়়বুড়lফয়ন।ড়
